#{"t_start": 1735094047.6079736, "env_id": "GraspEnv_v3"}
r,l,t
-5.824752,9,80.41181
-4.828249,9,80.415268
-4.640047,9,80.418756
-8.468105,9,80.422266
-0.499902,4,80.424264
-8.310029,9,80.427655
-8.886954,9,80.431046
-7.373191,9,80.798175
0.95921,1,80.799456
-6.855831,9,80.802992
-4.328383,9,80.80654
-7.833521,9,80.810624
-8.112968,9,80.814135
-0.575065,4,80.816184
-3.369421,9,80.819744
-7.902428,9,80.823222
-7.622784,9,80.826665
-6.249621,9,81.202902
-4.360978,9,81.206484
-5.219861,9,81.20995
0.914722,1,81.211125
0.890972,1,81.212335
-7.449799,9,81.215804
-6.868125,9,81.219293
-5.128822,9,81.223055
0.647891,2,81.224491
-2.893645,9,81.228354
-6.04278,9,81.59745
-4.462021,9,81.600938
-8.023335,9,81.604446
0.953076,1,81.605644
-0.084551,3,81.607424
0.842203,1,81.608639
-4.310034,9,81.612285
-4.400277,9,81.615803
0.88149,1,81.616984
0.118276,2,81.61846
-7.521197,9,81.98722
-2.531674,7,81.990184
-6.066938,9,81.994261
-0.012353,4,81.996342
-3.473453,9,81.999907
-7.019993,9,82.003396
-8.362263,9,82.006898
-7.758216,9,82.010905
-5.871693,9,82.014433
-4.804298,9,82.01797
-8.651544,9,82.392013
-6.277419,9,82.395726
-0.609271,3,82.397629
-1.57866,5,82.400001
-8.49451,9,82.403515
-8.652794,9,82.40702
0.871204,1,82.408403
-7.450916,9,82.412255
0.960321,1,82.413465
0.151032,3,82.415233
-7.394439,9,82.792473
-1.834489,6,82.795259
-8.856401,9,82.798915
-7.821188,9,82.802455
-4.000987,9,82.806012
0.948786,1,82.807189
-4.557296,9,82.811303
-7.011932,9,82.814846
-8.612216,9,82.81834
-8.569598,9,82.821877
-7.528023,9,83.190776
-1.415688,4,83.192774
-0.382396,3,83.194524
0.657575,2,83.19592
-0.022222,2,83.197359
-3.767397,9,83.200781
-5.742889,9,83.204224
-4.454742,9,83.207568
0.080831,3,83.209323
-3.859385,9,83.212682
0.743325,2,83.591905
-5.278937,9,83.595701
0.831029,1,83.596876
-6.536418,9,83.600315
0.105477,2,83.601783
-6.129232,9,83.605286
-6.879219,9,83.608751
-5.491853,9,83.612194
0.605566,2,83.61362
-8.507366,9,83.617019
-7.849976,9,83.985841
-5.918597,9,83.989323
0.942833,1,83.990517
-7.151336,9,83.99397
-4.997547,9,83.997439
-7.963934,9,84.000845
-7.345376,9,84.004299
-6.063787,9,84.007682
0.53819,2,84.009119
-8.93314,9,84.012456
0.300974,3,84.384755
-7.8427,9,84.388336
0.611566,2,84.389856
-5.167588,9,84.393913
0.932605,1,84.395127
-4.492512,9,84.398674
-8.397283,9,84.40234
0.893588,1,84.403521
0.988421,1,84.40469
0.906962,1,84.405844
0.987444,1,84.773968
-1.003773,3,84.775749
-6.200285,9,84.779246
-8.573109,9,84.782745
0.880206,1,84.783912
0.8578,1,84.785086
-7.870235,9,84.788561
-4.353613,9,84.792032
-0.106569,3,84.793808
0.885484,1,84.794999
-7.217695,9,85.16402
-7.707382,9,85.167506
-5.25352,9,85.171083
-5.841208,9,85.174613
-7.823774,9,85.178073
0.961406,1,85.179245
-7.576754,9,85.182718
-0.615756,4,85.184781
-7.493855,9,85.188248
-0.391354,3,85.19004
0.575268,2,85.555324
-7.240036,9,85.55887
0.588824,2,85.560366
0.991906,1,85.561556
-0.561528,4,85.563618
0.861225,1,85.564779
-0.365171,6,85.567441
-5.005886,9,85.57093
-4.12483,9,85.574465
-6.794969,9,85.577914
-0.339179,5,85.950296
-8.389066,9,85.953863
-1.554241,4,85.955982
-7.728207,9,85.960011
-5.350776,9,85.963554
-4.257892,9,85.967069
-8.938134,9,85.970592
-4.639368,9,85.974083
-0.266329,3,85.975901
-0.007192,3,85.977682
-2.276855,9,86.345517
0.855415,1,86.346725
-6.868471,9,86.350216
-6.790792,9,86.353716
-8.453694,9,86.35718
-8.742564,9,86.360665
-7.820258,9,86.364116
-4.978631,9,86.367575
-5.77,9,86.371017
0.933109,1,86.372211
-7.993826,9,86.742229
-7.389443,9,86.74572
-8.080473,9,86.749198
0.129909,3,86.750979
0.372947,2,86.752469
0.994841,1,86.753621
-1.007148,3,86.75538
-7.876572,9,86.758878
-5.060244,9,86.762328
0.905633,1,86.763509
0.403999,3,87.1473
-6.847671,9,87.150793
-2.56218,8,87.154011
-0.317407,3,87.155771
-1.788321,5,87.158156
-3.542204,9,87.161649
0.599853,2,87.163129
-5.660348,9,87.166508
-7.417882,9,87.169882
-8.860108,9,87.173241
-0.500638,3,87.550586
-0.027064,3,87.552375
-5.961486,9,87.555861
-6.783261,9,87.559361
-1.28512,4,87.561415
-6.75674,9,87.564902
-3.791984,8,87.568119
-8.23354,9,87.571585
-5.465196,9,87.575006
0.932607,1,87.576149
0.841935,1,87.953369
-7.693885,9,87.956848
-7.05677,9,87.960365
-0.476247,4,87.962429
-4.215783,9,87.965886
-5.527666,9,87.969347
0.886405,1,87.970531
0.556842,2,87.971987
-1.325402,4,87.974034
-7.545615,9,87.977547
0.428763,2,88.339955
-3.301448,9,88.343836
-6.404635,9,88.347385
-5.895163,9,88.351095
-7.659779,9,88.354617
-0.569741,3,88.356383
0.398021,2,88.358102
0.950546,1,88.359408
-6.702385,9,88.362957
0.842401,1,88.364156
-3.049648,9,88.730074
-5.800951,9,88.733542
-5.30683,9,88.737006
-2.923193,9,88.740483
-1.778572,4,88.74259
-7.711897,9,88.746029
-6.758919,9,88.749507
-5.046339,9,88.753033
-0.980012,4,88.755094
-0.564646,4,88.75713
-8.935542,9,89.117121
-3.404538,9,89.120651
-8.825907,9,89.124326
-7.847538,9,89.128229
-8.551346,9,89.13176
-1.833632,4,89.133821
-6.785046,9,89.137357
-0.130667,2,89.138839
-8.797858,9,89.142366
-5.277289,9,89.145863
-8.114696,9,89.515754
0.170403,2,89.517256
-6.375024,9,89.520769
0.931533,1,89.521936
0.25527,3,89.523704
0.630074,2,89.525237
-8.191019,9,89.529058
-5.405624,9,89.532583
-7.591327,9,89.536082
-7.923156,9,89.539573
-7.964039,9,89.901427
-0.546441,3,89.903269
-8.849311,9,89.906786
-1.041975,4,89.909122
-6.738773,9,89.912722
0.910811,1,89.91388
-6.485699,9,89.917372
-5.33778,9,89.920944
-3.702301,9,89.924711
-6.628276,9,89.928522
-3.827604,7,90.310828
-0.528497,4,90.312937
-1.265728,5,90.315305
-4.682097,9,90.31878
-8.571648,9,90.322334
-8.801188,9,90.325845
-1.729199,7,90.328789
-6.071158,9,90.332256
-8.40276,9,90.335804
-6.716028,9,90.339286
-6.955816,9,90.706074
-4.775811,9,90.709634
-6.590436,9,90.713066
-7.305817,9,90.71657
-3.524916,9,90.720197
-7.09608,9,90.723841
-6.392719,9,90.727753
-0.956469,3,90.729568
-7.951443,9,90.73304
-1.22912,4,90.735096
-8.643798,9,91.102811
-7.19585,9,91.106387
-3.836225,9,91.110545
-8.462579,9,91.114068
-7.134947,9,91.117567
-5.524049,9,91.121056
0.907752,1,91.122218
-4.796767,9,91.125753
0.841232,1,91.126945
-3.685645,9,91.130513
0.315367,3,91.490868
0.88056,1,91.492072
0.831094,1,91.493291
-8.362589,9,91.496725
-7.871755,9,91.500198
-6.490157,9,91.503658
-0.605554,6,91.506258
0.514746,2,91.507715
-8.508916,9,91.511237
-5.516408,9,91.514724
-0.090132,3,91.882316
0.923724,1,91.883506
-5.418085,9,91.887156
-3.248998,9,91.890985
-6.223862,9,91.894679
-3.454818,9,91.898401
0.890145,1,91.899566
0.93003,1,91.900747
-8.865969,9,91.904321
-6.724724,9,91.908002
-6.939899,9,92.27396
0.828633,1,92.275166
-7.292329,9,92.278632
-5.004587,9,92.282109
-0.756773,3,92.283893
-6.458798,9,92.287386
-7.82039,9,92.290862
-2.697301,6,92.293516
-7.716987,9,92.297012
-8.795532,9,92.300484
-8.167279,9,92.691487
0.958023,1,92.692659
-6.764295,9,92.696135
-7.997561,9,92.699659
-7.929843,9,92.703115
-0.466144,3,92.704878
-7.824643,9,92.708388
-6.489893,9,92.71176
-7.450415,9,92.715162
-0.123687,3,92.716838
-8.376326,9,93.097522
-7.390122,9,93.101049
-0.559883,4,93.10318
-5.172504,9,93.106691
-0.5805,3,93.108558
-8.233668,9,93.11209
-6.439221,9,93.115657
-6.319847,9,93.119198
-8.745078,9,93.122733
-5.424184,9,93.126753
-8.167234,9,93.51677
-0.382061,3,93.518582
-6.852023,9,93.522162
-7.75684,9,93.526441
0.749835,2,93.527925
-7.556115,9,93.531404
0.876594,1,93.532606
0.83821,1,93.533766
-8.09319,9,93.537261
-4.580355,9,93.540788
-8.266133,9,93.906856
-2.701668,9,93.910929
-5.370066,9,93.914453
0.966369,1,93.915637
-5.135765,9,93.919127
-7.730455,9,93.922606
-7.990864,9,93.926144
0.422152,2,93.927619
-8.892996,9,93.931098
-1.097018,4,93.933151
0.314621,2,94.298607
-5.83896,9,94.302092
-7.092011,9,94.305627
-6.928406,9,94.309111
-4.730305,9,94.312591
-8.71288,9,94.31606
-0.404643,3,94.317888
-5.744884,9,94.321366
-8.512426,9,94.324805
-5.902982,9,94.328187
0.883526,1,94.707711
0.629461,2,94.709203
0.912957,1,94.71037
-5.389251,9,94.713859
-7.036046,9,94.717327
-6.214488,9,94.72082
-4.499391,9,94.724804
-7.153045,9,94.728601
-8.913115,9,94.732063
-0.32764,4,94.73413
-4.774548,9,95.116784
-3.306799,9,95.120286
-7.023208,9,95.123793
-4.757564,9,95.127251
0.816656,1,95.128438
-3.389327,6,95.131037
-6.530825,9,95.134545
-4.568396,9,95.138029
-5.927345,9,95.141526
-7.593512,9,95.145027
-5.298245,9,95.524697
-5.683327,9,95.528613
-6.977929,9,95.53209
-6.553721,9,95.535572
-6.353643,9,95.539079
-0.516187,5,95.541446
-7.230195,9,95.544908
-6.778058,9,95.548394
-2.02489,6,95.551044
-1.784625,4,95.553103
0.842208,1,95.946832
-8.044485,9,95.950368
0.982364,1,95.95156
0.373141,3,95.953319
-6.155741,9,95.956819
-6.520964,9,95.96036
0.937137,1,95.961564
-8.296689,9,95.965039
-4.283652,9,95.968501
-7.110581,9,95.971967
-3.84695,9,96.378875
0.879464,1,96.380054
-1.205115,5,96.382434
-7.406892,9,96.38592
-8.083716,9,96.389453
-3.842947,9,96.393446
-8.090504,9,96.397102
-5.753358,9,96.40053
-7.353076,9,96.404041
0.321777,2,96.405573
-8.493237,9,96.775294
-8.397537,9,96.779149
0.196612,3,96.781222
-5.985135,9,96.784733
-7.18364,9,96.788269
-1.337916,5,96.790789
-1.432279,5,96.793592
-6.420257,9,96.797052
-7.88411,9,96.80052
0.990668,1,96.801678
-8.824768,9,97.170143
-6.239125,9,97.173634
-8.489199,9,97.17719
-3.96626,9,97.180628
-7.659828,9,97.18411
0.932538,1,97.185298
-8.828232,9,97.188762
-4.759869,9,97.192196
-7.918264,9,97.195679
-0.232656,4,97.197726
0.890576,1,97.562539
0.854429,1,97.56371
-7.386587,9,97.567224
-8.339699,9,97.570707
-8.852198,9,97.574229
0.398699,2,97.575734
0.844912,1,97.576902
-4.602421,9,97.580411
-7.448179,9,97.583912
-5.095938,9,97.587391
-5.735637,9,97.960068
-6.162062,9,97.963523
-6.256816,9,97.967038
0.956093,1,97.968248
-4.765209,9,97.971753
-5.844199,9,97.975251
-6.108371,9,97.978712
-7.301436,9,97.982032
0.11458,2,97.983478
-1.141609,5,97.985705
-0.379817,4,98.368854
0.954481,1,98.370744
-0.496066,3,98.37307
0.248676,2,98.374703
0.98624,1,98.375882
-2.002556,6,98.378535
-4.224229,9,98.38203
0.969829,1,98.383263
0.435644,3,98.38503
-0.094877,3,98.386789
-6.229696,9,98.763085
-8.160674,9,98.766716
-1.032004,5,98.769105
-5.864849,9,98.772615
-8.103703,9,98.776405
-6.078023,9,98.779964
-0.175282,3,98.78184
-0.165436,3,98.783598
-7.923815,9,98.787095
-6.257641,9,98.790919
0.05876,2,99.162805
-7.817697,9,99.16636
-1.212771,5,99.168753
0.974997,1,99.169929
-7.599055,9,99.173413
0.959873,1,99.17459
-6.478983,9,99.178064
-7.409425,9,99.181576
-0.111965,3,99.183368
-0.393624,4,99.185477
-7.441493,9,99.553188
-7.379571,9,99.556726
0.747812,2,99.558325
-5.074831,9,99.562413
0.068617,2,99.564055
-6.854993,9,99.567657
-0.136957,3,99.56947
-8.680766,9,99.573017
0.832214,1,99.574324
-3.521405,9,99.578109
-8.654524,9,99.939076
-4.876578,9,99.94257
0.810001,1,99.943746
-8.185793,9,99.947209
-7.342012,9,99.950699
-8.811744,9,99.954202
-7.453774,9,99.957608
-6.795381,9,99.960947
-5.76811,9,99.964285
-7.35918,9,99.967631
-1.195484,5,100.344368
0.708403,2,100.3459
0.843494,1,100.347047
0.57969,2,100.348539
-7.564279,9,100.352009
-7.447813,9,100.355499
0.949549,1,100.356669
-0.906121,3,100.358477
-7.930277,9,100.361997
-1.086214,6,100.364637
-1.27784,4,100.732015
-4.40212,9,100.735546
-0.938253,4,100.737689
-1.651935,6,100.740639
-0.021748,3,100.742432
0.19373,2,100.744027
-0.549098,3,100.745824
-0.569801,4,100.748117
-6.798014,9,100.751687
-8.064491,9,100.75519
0.136721,3,101.122382
-0.327462,3,101.124398
-7.614642,9,101.128271
-7.332907,9,101.131851
-5.524385,9,101.135366
-6.866531,9,101.138876
-7.998839,9,101.142769
0.81012,1,101.144008
0.526099,2,101.14547
0.909633,1,101.146667
-0.725228,3,101.516612
-2.414913,6,101.51932
-5.896371,9,101.522842
-6.35004,9,101.52692
-4.406342,9,101.530452
0.559446,2,101.531949
-5.688303,9,101.53564
-7.147298,9,101.539236
-5.471326,9,101.543379
0.38405,2,101.544867
-7.797012,9,101.922311
0.296252,2,101.923949
-6.566028,9,101.927917
-7.251313,9,101.931627
-8.847969,9,101.935146
-8.674333,9,101.938642
-2.370362,7,101.941751
-4.540829,7,101.944947
-7.302784,9,101.948404
-5.753974,9,101.951849
-8.297892,9,102.347072
-8.315505,9,102.35079
-5.873699,9,102.354341
-2.179352,6,102.357224
-4.439122,8,102.361003
-5.612049,9,102.36456
-3.259306,9,102.368228
-6.650444,9,102.371799
-7.221192,9,102.375607
-8.756027,9,102.379215
-8.803887,9,102.748068
-0.476308,5,102.750423
-8.058219,9,102.753885
-6.386836,9,102.757468
0.539824,2,102.758937
-4.34252,9,102.762435
-5.287705,9,102.765798
-5.816894,9,102.769239
-5.88736,9,102.772575
0.913932,1,102.773765
-0.258078,3,103.14577
-0.846556,4,103.14783
0.993842,1,103.148988
-7.213746,9,103.152419
-6.679905,9,103.155898
0.522417,2,103.157402
0.899436,1,103.158538
-0.843931,4,103.160576
-0.712495,3,103.162361
-8.516348,9,103.165813
-1.361767,4,103.527591
-6.416574,9,103.531071
0.963738,1,103.532256
-7.644964,9,103.535773
-4.020567,9,103.539222
0.860548,1,103.54039
-8.096223,9,103.543783
-7.33162,9,103.547149
-1.423199,4,103.549129
-7.557558,9,103.552525
-7.205849,9,103.915994
-8.015956,9,103.919534
-1.123168,4,103.921632
-6.046537,9,103.925459
-6.314959,9,103.929221
-0.200732,3,103.931061
-6.87903,9,103.934576
-0.040601,2,103.936045
-4.299017,9,103.939559
-6.214521,9,103.943616
0.92945,1,104.302405
0.916113,1,104.303603
-8.567471,9,104.307362
-7.335847,9,104.311274
-8.739809,9,104.314924
-7.136363,9,104.318497
-8.363341,9,104.322051
0.063623,2,104.323736
-7.259137,9,104.327451
-1.109673,3,104.329215
-5.466,9,104.702245
0.922001,1,104.703474
-8.168804,9,104.707093
0.120871,2,104.708622
-3.695617,9,104.712233
-2.021989,6,104.714882
-7.299361,9,104.718414
-7.989014,9,104.722029
-6.673499,9,104.725829
-7.796944,9,104.729436
-5.157882,9,105.124633
0.844908,1,105.126093
0.930708,1,105.127367
-5.426082,9,105.130846
-6.443367,9,105.134361
0.707851,2,105.13583
-8.656661,9,105.139336
-0.598231,3,105.141104
-6.466592,9,105.144593
-4.14153,9,105.148056
-0.550027,3,105.510734
0.987833,1,105.511899
0.287173,2,105.513401
-5.082173,9,105.516906
-1.112051,3,105.518664
-7.599113,9,105.522155
-6.528275,9,105.525558
-4.993144,9,105.528928
-4.617867,9,105.532277
0.453374,2,105.533768
-4.877716,9,105.90903
0.027468,2,105.910535
-7.989385,9,105.914046
-4.927587,9,105.917524
-4.605129,9,105.920998
-1.775907,5,105.923316
0.899016,1,105.924461
-7.562021,9,105.927852
0.257344,2,105.929298
-5.031812,9,105.932603
-7.373277,9,106.307834
-7.354083,9,106.311329
-8.149865,9,106.314835
0.862529,1,106.31602
-4.805677,9,106.319546
-6.09102,9,106.322979
-8.347339,9,106.326438
0.828456,1,106.327593
-8.656469,9,106.331052
0.153408,2,106.332546
0.182813,2,106.705782
-7.455109,9,106.70981
-6.441818,9,106.713314
-4.341558,9,106.716797
-6.990088,9,106.720322
-6.559999,9,106.724187
-7.794278,9,106.728053
-3.824279,9,106.731532
-0.983907,3,106.733325
-7.497844,9,106.736748
-5.801277,9,107.102269
-0.536603,3,107.104053
-0.609409,4,107.106161
0.929755,1,107.107352
-1.258105,5,107.109714
-6.613559,9,107.113183
-6.770041,9,107.116614
0.062082,2,107.118108
-5.906662,9,107.121543
-1.032812,5,107.12392
-1.430296,4,107.496971
-7.948294,9,107.500453
-6.585747,9,107.503944
-7.650984,9,107.507508
-8.683088,9,107.511001
-1.412715,6,107.513538
-7.013384,9,107.516875
-7.974585,9,107.520228
-7.364756,9,107.523692
-3.685032,8,107.526793
0.816248,1,107.894121
-7.935586,9,107.897645
-0.681434,3,107.899439
-1.524111,4,107.901513
0.629023,2,107.902994
-8.928582,9,107.906528
-8.836234,9,107.910056
-8.58638,9,107.91353
-8.053422,9,107.916989
0.832463,1,107.91816
0.916749,1,108.309246
-5.771745,9,108.312819
-6.188683,9,108.316282
0.943202,1,108.317505
0.996983,1,108.318669
-8.599761,9,108.322182
-0.01607,2,108.323647
0.718537,2,108.325039
-6.349888,9,108.328373
0.245446,2,108.329812
0.01144,3,108.691603
-0.428283,3,108.693569
-7.083123,9,108.697172
-7.680607,9,108.700702
0.944751,1,108.701888
0.151618,2,108.703387
-6.08014,9,108.70714
-4.973026,9,108.711116
-6.121559,9,108.714613
-1.725832,5,108.716942
-7.822262,9,109.082648
-8.019724,9,109.086215
-5.940589,9,109.089823
-8.319142,9,109.093788
-8.494185,9,109.097305
-3.916905,9,109.100804
-0.049508,3,109.102604
-0.468526,5,109.104961
-7.123383,9,109.10855
-1.392222,6,109.111598
-8.137149,9,109.474053
-1.249004,4,109.476116
-5.863911,9,109.479611
0.923119,1,109.480772
-8.150897,9,109.48425
0.270664,2,109.48569
0.90029,1,109.486859
-0.896308,5,109.489179
-7.757052,9,109.492745
-6.190481,9,109.496244
-6.241222,9,109.866472
-6.82929,9,109.870162
-5.099935,9,109.873889
-7.508842,9,109.877833
-6.17751,9,109.881615
-3.585121,8,109.884978
0.237391,3,109.886765
-2.097391,6,109.889475
-4.463153,9,109.893211
0.334197,2,109.894825
-4.448483,9,110.263461
-6.187581,9,110.26697
0.912146,1,110.268151
-7.663513,9,110.271591
-7.24021,9,110.27501
-8.279533,9,110.27838
-5.662627,9,110.281725
-6.291187,9,110.285065
0.035564,2,110.286501
0.699236,2,110.287918
-1.620062,4,110.655517
-8.051369,9,110.659143
-8.120299,9,110.662671
-6.716248,9,110.666133
-5.334309,9,110.669636
-0.579958,3,110.671418
0.016162,2,110.672888
-3.963741,8,110.676097
-0.009552,3,110.677891
-7.602721,9,110.681367
-1.269815,7,111.04991
-0.273115,3,111.051672
-5.052213,9,111.05511
0.837052,1,111.056286
-4.358058,8,111.059473
0.556062,2,111.060861
-5.752978,9,111.064207
0.566498,2,111.065637
0.278595,2,111.067048
-6.720109,9,111.070385
0.956408,1,111.446238
0.35276,2,111.447727
-3.652398,9,111.451338
0.473616,2,111.452842
-0.455744,3,111.454581
-0.99339,4,111.45663
-7.84523,9,111.460142
-0.412187,4,111.462225
-4.192023,7,111.465076
-7.301697,9,111.468415
-8.983325,9,111.840396
-1.952272,8,111.843949
-1.542596,5,111.846316
-8.564751,9,111.849962
-3.969748,9,111.853476
-4.004392,8,111.856989
-7.815266,9,111.861059
-6.902123,9,111.864531
0.087234,3,111.866278
-8.675808,9,111.869847
0.852898,1,112.223394
-7.448985,9,112.227083
-7.109333,9,112.2307
-0.010278,2,112.232413
-1.739589,6,112.235093
-6.119762,9,112.238647
0.87527,1,112.240071
-4.991182,9,112.243701
-8.274759,9,112.247267
-7.78258,9,112.250771
0.368797,2,112.61737
-1.531522,5,112.619744
-7.367331,9,112.623255
-0.22088,3,112.625052
-5.435925,9,112.628523
-1.736674,5,112.630864
-0.183735,3,112.632571
-5.788789,9,112.635904
-2.147803,6,112.638424
0.874513,1,112.639531
-0.016857,2,113.012788
0.382594,2,113.014296
-7.85794,9,113.017832
-0.344528,3,113.019604
-0.334018,3,113.021355
-5.527295,9,113.024894
-6.175478,9,113.028416
-1.053408,5,113.030776
-5.950146,9,113.03426
0.965161,1,113.035406
-8.043992,9,113.395117
-5.20385,9,113.398605
0.497784,2,113.400063
-1.938185,7,113.402988
0.629621,2,113.404454
-2.338723,8,113.407665
-0.837532,3,113.409436
-5.493307,8,113.412592
-6.512653,9,113.415943
-1.178594,4,113.417971
-5.156161,9,113.786734
-4.879951,9,113.790247
-1.72942,4,113.792285
-6.790469,9,113.795745
-0.551334,4,113.797809
-1.290848,5,113.800129
0.838063,1,113.801357
-7.168473,9,113.804813
0.920311,1,113.805965
-6.069978,9,113.809406
-3.436971,8,114.181686
-4.20418,9,114.185185
-0.527483,5,114.187527
-1.596106,4,114.189609
-1.456861,4,114.191672
-5.592756,9,114.195151
-7.292262,9,114.198607
0.628668,2,114.200084
-8.641263,9,114.203452
-7.281728,9,114.206828
-1.537236,4,114.570271
-7.917782,9,114.573785
-8.752551,9,114.577283
0.867209,1,114.578469
-4.524099,8,114.581676
0.382584,3,114.583384
-7.597437,9,114.586897
-7.091211,9,114.590406
0.378412,2,114.591893
0.479537,2,114.594367
-3.492795,9,114.963202
-1.340656,4,114.965281
-8.427155,9,114.968725
-1.829936,5,114.971047
-5.120841,9,114.974609
0.830715,1,114.975761
-2.801376,7,114.978676
0.407046,2,114.980164
0.860858,1,114.981358
-7.833711,9,114.984798
0.130874,2,115.367946
0.601868,2,115.369471
-6.922442,9,115.37302
-7.989874,9,115.376465
-4.877617,9,115.379951
-1.812547,5,115.382291
-7.995213,9,115.385773
0.06074,2,115.387257
-6.145175,9,115.390784
0.864083,1,115.391961
0.321099,2,115.776983
-7.287186,9,115.780569
0.945645,1,115.78174
-7.204381,9,115.785293
-5.787419,9,115.788911
-0.931533,3,115.790686
-3.258349,9,115.794189
0.895274,1,115.795385
-3.108584,9,115.798904
-0.32495,3,115.800702
-5.956962,9,116.168173
-0.840457,4,116.170237
0.811123,1,116.171398
-4.169361,8,116.174633
0.197819,3,116.176401
0.952953,1,116.177604
-7.745111,9,116.18108
-5.967245,9,116.184535
-0.493863,4,116.186514
-3.03109,8,116.18963
-1.709342,7,116.556177
-0.025685,2,116.557701
-6.826085,9,116.561156
-6.476776,9,116.564649
-1.945597,6,116.567236
-7.600369,9,116.570668
0.416242,2,116.572088
0.982442,1,116.573246
-3.834976,7,116.576127
-5.271575,9,116.579495
-6.474987,9,116.945482
-7.771208,9,116.948963
-5.031898,9,116.952446
-5.362213,9,116.955904
-6.135472,9,116.959462
-0.84064,4,116.961495
-1.950803,9,116.964875
-5.452509,9,116.968178
-7.531623,9,116.971545
-4.737311,9,116.974972
-6.90751,9,117.344359
-7.468028,9,117.347878
-6.01778,9,117.351366
-7.323789,9,117.354856
-0.747549,4,117.356918
0.218594,2,117.358411
-5.751408,9,117.361881
0.865042,1,117.363055
-8.14478,9,117.366541
0.880911,1,117.367727
-0.125586,3,117.734314
0.841614,1,117.735504
0.981696,1,117.736654
0.103874,2,117.738106
-0.02394,2,117.739798
-6.799696,9,117.743426
-7.264997,9,117.747054
0.854601,1,117.748222
-0.084082,2,117.749688
-7.683224,9,117.753173
0.999993,1,118.12465
-5.932329,9,118.128506
-5.161027,9,118.132032
-8.044429,9,118.135516
-8.050574,9,118.139027
-2.973718,6,118.141651
-5.99085,9,118.145051
0.958323,1,118.146185
-7.812601,9,118.14954
-6.589175,9,118.152864
-1.940439,5,118.521676
-5.060551,9,118.525225
0.948846,1,118.526406
-6.313132,9,118.529914
-8.12765,9,118.533386
-3.895729,6,118.536007
-0.779334,3,118.537806
-6.902983,9,118.541204
-2.485601,5,118.54349
-6.492119,9,118.546796
-1.449179,5,118.922018
-0.704098,5,118.924385
-2.175045,6,118.927008
-0.338533,3,118.928775
0.666354,2,118.930279
0.835248,1,118.931433
0.174057,2,118.932879
