time/total_timesteps,time/fps,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
65589,407,10368,160,,,-9.52169418334961,0.030327044427394867,1.1397223472595215,35588,2.393404722213745,9.967095183998115e-05
65600,,,,-3.9593410000000007,7.3,-10.203020095825195,0.030295472592115402,1.1061663627624512,35599,2.494020462036133,9.967089674503664e-05
65607,407,10372,160,,,-9.51335620880127,0.03027527406811714,1.1078460216522217,35606,2.1876542568206787,9.967086168463325e-05
65643,407,10376,160,,,-9.446698188781738,0.030173620209097862,1.0205495357513428,35642,2.3505897521972656,9.967068137418209e-05
65662,407,10380,161,,,-10.379281997680664,0.030120037496089935,1.16045081615448,35661,2.2732419967651367,9.967058621046438e-05
65698,407,10384,161,,,-9.584129333496094,0.03001752682030201,1.2338435649871826,35697,2.3096766471862793,9.967040590051158e-05
65700,,,,-2.0608787,5.1,-9.673991203308105,0.030011802911758423,1.334993600845337,35699,2.3130831718444824,9.967039588330154e-05
65718,407,10388,161,,,-9.8255033493042,0.029960764572024345,1.133907675743103,35717,2.4620566368103027,9.967030572845652e-05
65754,407,10392,161,,,-9.320330619812012,0.029860636219382286,1.2391536235809326,35753,2.3425259590148926,9.967012541901111e-05
65762,407,10396,161,,,-9.127021789550781,0.02983855828642845,1.3105255365371704,35761,2.5199618339538574,9.967008535028977e-05
65782,407,10400,161,,,-9.077982902526855,0.029782935976982117,1.405388593673706,35781,2.3936808109283447,9.966998517855688e-05
65800,,,,-1.803213,4.2,-9.831872940063477,0.029733318835496902,1.2162501811981201,35799,2.314687967300415,9.966989502408335e-05
65816,407,10404,161,,,-9.643051147460938,0.029688077047467232,1.2566018104553223,35815,2.425605297088623,9.9669814886842e-05
65845,406,10408,161,,,-10.165704727172852,0.02960629016160965,1.280273675918579,35844,2.3743929862976074,9.96696696382563e-05
65863,406,10412,161,,,-9.405085563659668,0.02955600433051586,1.0106000900268555,35862,2.3999834060668945,9.966957948406819e-05
65898,406,10416,161,,,-9.714147567749023,0.029458604753017426,1.083920955657959,35897,2.322655200958252,9.966940418449142e-05
65900,,,,-4.472098600000001,7.1,-10.30351734161377,0.0294529777020216,1.1155304908752441,35899,2.267609119415283,9.966939416738205e-05
65934,406,10420,162,,,-9.591198921203613,0.0293582696467638,1.0369548797607422,35933,2.4031240940093994,9.966922387667696e-05
65964,406,10424,162,,,-8.948750495910645,0.02927601896226406,1.3512227535247803,35963,2.315408229827881,9.966907362041408e-05
65987,406,10428,162,,,-9.683732032775879,0.02921356074512005,1.012831687927246,35986,2.4437458515167236,9.966895842409929e-05
66000,,,,-3.4022133000000006,5.8,-9.719470024108887,0.029177946969866753,1.2467050552368164,35999,2.274568557739258,9.966889331319765e-05
66008,406,10432,162,,,-9.614141464233398,0.029156086966395378,0.9729565978050232,36007,2.420445442199707,9.966885324497163e-05
66038,406,10436,162,,,-9.510370254516602,0.029074285179376602,1.2797030210494995,36037,2.4143800735473633,9.966870298926749e-05
66048,406,10440,162,,,-9.590099334716797,0.029047057032585144,1.2903705835342407,36047,2.333383321762085,9.966865290408313e-05
66073,406,10444,162,,,-9.751632690429688,0.028978707268834114,1.0124342441558838,36072,2.407888412475586,9.96685276912323e-05
66100,,,,-3.4592998,6.0,-9.678230285644531,0.028905728831887245,1.379148244857788,36099,2.399012565612793,9.966839246153011e-05
66104,405,10448,162,,,-9.50564193725586,0.028895104303956032,1.2609553337097168,36103,2.315873622894287,9.966837242751576e-05
66140,405,10452,162,,,-9.80965518951416,0.02879939414560795,0.9115750789642334,36139,2.2989063262939453,9.966819212156782e-05
66167,405,10456,163,,,-9.113433837890625,0.02872711420059204,1.078131079673767,36166,2.5432205200195312,9.966805689232091e-05
66185,405,10460,163,,,-9.736797332763672,0.02867843769490719,1.3573517799377441,36184,2.1986141204833984,9.966796673959158e-05
66200,,,,-3.0850439,5.6,-9.130745887756348,0.028638014569878578,1.2160123586654663,36199,2.2452473640441895,9.966789161237942e-05
66214,405,10464,163,,,-8.523674011230469,0.02860119566321373,1.2464308738708496,36213,2.423460006713867,9.966782149369918e-05
66236,405,10468,163,,,-9.528488159179688,0.028544124215841293,1.2211511135101318,36235,2.4332809448242188,9.96677113073013e-05
66257,405,10472,163,,,-9.16016674041748,0.028488753363490105,1.335024356842041,36256,2.2625045776367188,9.96676061294897e-05
66286,405,10476,163,,,-9.602925300598145,0.028412552550435066,1.397722840309143,36285,2.388845920562744,9.966746088412281e-05
66300,,,,-2.2306588,5.3,-9.382497787475586,0.028375007212162018,1.0996601581573486,36299,2.2910637855529785,9.966739076574559e-05
66316,405,10480,163,,,-9.528493881225586,0.028332756832242012,1.063494086265564,36315,2.3773746490478516,9.966731063051775e-05
66334,405,10484,163,,,-9.60690689086914,0.028284957632422447,1.2757503986358643,36333,2.290776252746582,9.966722047846341e-05
66350,405,10488,163,,,-9.62554931640625,0.028242679312825203,1.2173207998275757,36349,2.4570579528808594,9.966714034337248e-05
66378,404,10492,163,,,-9.131645202636719,0.02816789411008358,1.4798803329467773,36377,2.3254432678222656,9.966700010711838e-05
66400,,,,-3.6290769999999988,6.1,-9.137979507446289,0.028110317885875702,1.2716031074523926,36399,2.346052646636963,9.966688992162858e-05
66401,404,10496,164,,,-9.038983345031738,0.028107719495892525,1.2626549005508423,36400,2.393742322921753,9.966688491320012e-05
66437,404,10500,164,,,-9.831766128540039,0.02801470272243023,1.3223726749420166,36436,2.246379852294922,9.966670460994319e-05
66463,404,10504,164,,,-9.106536865234375,0.027945825830101967,1.1614463329315186,36462,2.2243685722351074,9.966657439112713e-05
66481,404,10508,164,,,-9.451360702514648,0.027898592874407768,1.402055263519287,36480,2.3080687522888184,9.966648423973877e-05
66500,,,,-1.7431056000000003,3.9,-8.974893569946289,0.027848802506923676,1.2908756732940674,36499,2.37703537940979,9.96663890800284e-05
66509,404,10512,164,,,-8.97347354888916,0.027825748547911644,1.32283353805542,36508,2.487152099609375,9.966634400440784e-05
66535,404,10516,164,,,-9.304143905639648,0.027759313583374023,1.1828052997589111,36534,2.355377674102783,9.966621378606294e-05
66559,404,10520,164,,,-9.609491348266602,0.027696983888745308,1.1693334579467773,36558,2.2388153076171875,9.96660935846648e-05
66581,404,10524,164,,,-9.004646301269531,0.027639970183372498,1.2121334075927734,36580,2.3697376251220703,9.96659834001772e-05
66600,,,,-4.3016775,6.4,-9.131420135498047,0.027591003105044365,1.322096824645996,36599,2.3959171772003174,9.966588824094502e-05
66617,404,10528,164,,,-9.182022094726562,0.027547292411327362,1.0082011222839355,36616,2.347736358642578,9.966580309855114e-05
66635,403,10532,164,,,-8.848609924316406,0.02750266157090664,1.1932218074798584,36634,2.3453187942504883,9.966571294786043e-05
66650,403,10536,164,,,-9.274436950683594,0.027465272694826126,1.4816436767578125,36649,2.412435531616211,9.966563782234712e-05
66680,403,10540,165,,,-9.538061141967773,0.02738926187157631,1.2125616073608398,36679,2.347496271133423,9.966548757149041e-05
66700,,,,-4.4172244,7.5,-9.138021469116211,0.027337821200489998,0.902936577796936,36699,2.423825263977051,9.966538740437844e-05
66716,403,10544,165,,,-9.121957778930664,0.027296841144561768,1.348755121231079,36715,2.3973398208618164,9.966530727076134e-05
66743,403,10548,165,,,-9.17216682434082,0.02722802571952343,1.0880191326141357,36742,2.3467650413513184,9.966517204542859e-05
66764,403,10552,165,,,-8.803412437438965,0.027174705639481544,1.5031754970550537,36763,2.4125256538391113,9.966506687029663e-05
66783,403,10556,165,,,-9.733705520629883,0.027127021923661232,1.369328260421753,36782,2.3087105751037598,9.966497171193954e-05
66800,,,,-3.8726689,7.2,-9.61720085144043,0.02708360180258751,1.245369553565979,36799,2.438368320465088,9.966488657032863e-05
66811,403,10560,165,,,-8.915578842163086,0.02705537900328636,1.1775455474853516,36810,2.3596384525299072,9.96648314787368e-05
66840,403,10564,165,,,-9.117568969726562,0.026981260627508163,1.1647762060165405,36839,2.1507601737976074,9.966468623741341e-05
66862,403,10568,165,,,-9.465311050415039,0.026926714926958084,1.1787755489349365,36861,2.317387104034424,9.966457605448168e-05
66868,403,10572,165,,,-8.916954040527344,0.026911893859505653,1.1505626440048218,36867,2.4488747119903564,9.966454600461235e-05
66891,403,10576,165,,,-8.949515342712402,0.02685490809381008,1.425086259841919,36890,2.413760185241699,9.96644308135305e-05
66900,,,,-3.6589951999999997,6.7,-8.542133331298828,0.026832694187760353,1.4436016082763672,36899,2.2989675998687744,9.96643857387956e-05
66919,402,10580,166,,,-9.685068130493164,0.02678602747619152,1.0380686521530151,36918,2.1952459812164307,9.966429058108884e-05
66941,402,10584,166,,,-9.128475189208984,0.02673133835196495,1.182708501815796,36940,2.2789387702941895,9.966418039859451e-05
66963,402,10588,166,,,-8.721324920654297,0.026676075533032417,1.3834439516067505,36962,2.4557363986968994,9.966407021622201e-05
66981,402,10592,166,,,-9.048543930053711,0.02663157321512699,1.133960247039795,36980,2.319667339324951,9.966398006709875e-05
67000,,,,-4.3463806,6.8,-9.023497581481934,0.026584602892398834,1.123441457748413,36999,2.277574062347412,9.966388490977932e-05
67010,402,10596,166,,,-9.01166820526123,0.026559997349977493,1.6542210578918457,37009,2.341029167175293,9.966383482701611e-05
67041,402,10600,166,,,-9.181865692138672,0.026485012844204903,1.1866761445999146,37040,2.192472457885742,9.966367957061011e-05
67069,402,10604,166,,,-9.580924034118652,0.02641693688929081,1.1787747144699097,37068,2.3395659923553467,9.966353933922547e-05
67085,402,10608,166,,,-9.379302978515625,0.02637753076851368,1.1212598085403442,37084,2.5155224800109863,9.966345920709428e-05
67100,,,,-3.3762071,6.2,-9.531112670898438,0.026341049000620842,1.1194941997528076,37099,2.4040637016296387,9.966338408327979e-05
67102,402,10612,166,,,-9.271733283996582,0.026336152106523514,1.404163122177124,37101,2.2566018104553223,9.966337406677546e-05
67126,402,10616,166,,,-9.281715393066406,0.026276806369423866,1.450062870979309,37125,2.08500337600708,9.966325386880214e-05
67150,402,10620,166,,,-9.399118423461914,0.026217719539999962,1.3472458124160767,37149,2.192946195602417,9.96631336709738e-05
67179,402,10624,167,,,-9.114054679870605,0.026147661730647087,1.2791918516159058,37178,2.362466812133789,9.966298843212461e-05
67200,,,,-3.6625682,6.1,-9.563857078552246,0.02609679102897644,1.171943187713623,37199,2.382436990737915,9.966288325929698e-05
67200,401,10628,167,,,,,,,,
67219,401,10632,167,,,-8.996593475341797,0.026050228625535965,1.4797093868255615,37218,2.227959632873535,9.966278810302476e-05
67240,401,10636,167,,,-9.116386413574219,0.0260001253336668,1.09295654296875,37239,2.2600979804992676,9.966268293040855e-05
67261,401,10640,167,,,-9.4216890335083,0.02594955638051033,0.9396979212760925,37260,2.3122496604919434,9.966257775790331e-05
67284,401,10644,167,,,-9.61196517944336,0.02589384652674198,1.4536573886871338,37283,2.2596302032470703,9.966246256909634e-05
67300,,,,-2.060199,5.1,-8.800235748291016,0.025854915380477905,1.4481254816055298,37299,2.404759168624878,9.96623824378309e-05
67313,401,10648,167,,,-8.905804634094238,0.025824110954999924,1.237447738647461,37312,2.2991995811462402,9.966231733122515e-05
67338,401,10652,167,,,-8.499204635620117,0.02576524391770363,1.300648808479309,37337,2.4254729747772217,9.966219212633366e-05
67365,401,10656,167,,,-9.090790748596191,0.025702234357595444,1.57413911819458,37364,2.4311957359313965,9.966205690522753e-05
67387,401,10660,167,,,-8.956840515136719,0.025650132447481155,1.0932010412216187,37386,2.3146276473999023,9.966194672520262e-05
67400,,,,-4.2043385,7.2,-8.966715812683105,0.025618871673941612,1.314356803894043,37399,2.350736618041992,9.966188161888152e-05
67409,401,10664,168,,,-8.74062442779541,0.02559722028672695,1.1836202144622803,37408,2.370345115661621,9.966183654529951e-05
67431,401,10668,168,,,-8.835980415344238,0.025544654577970505,1.0010590553283691,37430,2.422369956970215,9.966172636551822e-05
67447,401,10672,168,,,-9.176746368408203,0.02550574205815792,1.4170219898223877,37446,2.4323465824127197,9.96616462348447e-05
67480,400,10676,168,,,-8.45418643951416,0.025427954271435738,1.3562488555908203,37479,2.3814404010772705,9.966148096553404e-05
67500,,,,-2.3934724000000003,5.3,-9.42989730834961,0.025381237268447876,1.1188082695007324,37499,2.3871068954467773,9.966138080244884e-05
67501,400,10680,168,,,-9.063325881958008,0.025378840044140816,0.9515295028686523,37500,2.4791009426116943,9.966137579429722e-05
67533,400,10684,168,,,-8.226996421813965,0.025303220376372337,1.0740975141525269,37532,2.4992382526397705,9.966121553357834e-05
67552,400,10688,168,,,-9.173482894897461,0.02525949664413929,1.3297115564346313,37551,2.3473381996154785,9.966112037889843e-05
67584,400,10692,168,,,-8.709073066711426,0.02518528327345848,1.2762181758880615,37583,2.377566337585449,9.966096011859027e-05
67600,,,,-4.079687,6.5,-8.990066528320312,0.025148633867502213,1.2382354736328125,37599,2.365729331970215,9.966087998853283e-05
67616,400,10696,168,,,-8.947813034057617,0.025110943242907524,1.208603858947754,37615,2.477263927459717,9.966079985853981e-05
67639,400,10700,168,,,-8.73448371887207,0.025057166814804077,1.3855888843536377,37638,2.4377903938293457,9.966068467178773e-05
67667,400,10704,169,,,-8.535523414611816,0.02499275840818882,1.0810010433197021,37666,2.2706809043884277,9.966054444461705e-05
67700,,,,-2.8367173000000006,5.7,-8.082235336303711,0.024916555732488632,1.321462631225586,37699,2.4943532943725586,9.966037917713349e-05
67703,400,10708,169,,,-8.403600692749023,0.02490965835750103,1.2689635753631592,37702,2.3452556133270264,9.966036415283039e-05
67727,400,10712,169,,,-8.667818069458008,0.02485421486198902,1.2148510217666626,37726,2.4541420936584473,9.966024395848714e-05
67746,399,10716,169,,,-9.066184043884277,0.02481061778962612,1.3032127618789673,37745,2.4062085151672363,9.966014880473488e-05
67773,399,10720,169,,,-8.252171516418457,0.024748586118221283,1.3164114952087402,37772,2.2709994316101074,9.966001358640112e-05
67786,399,10724,169,,,-8.852819442749023,0.024719441309571266,1.3610661029815674,37785,2.3746888637542725,9.965994848134288e-05
67800,,,,-3.1457338,5.4,-8.956832885742188,0.024687955155968666,1.1128015518188477,37799,2.3339462280273438,9.96598783682508e-05
67809,399,10728,169,,,-8.446693420410156,0.024667708203196526,1.140575885772705,37808,2.380124568939209,9.96598332955748e-05
67836,399,10732,169,,,-9.284361839294434,0.02460738830268383,1.2116343975067139,37835,2.422569751739502,9.965969807766912e-05
67852,399,10736,169,,,-8.214746475219727,0.024570945650339127,1.3092961311340332,37851,2.447413206100464,9.965961794862638e-05
67880,399,10740,169,,,-8.531119346618652,0.024507541209459305,1.2143220901489258,37879,2.2023000717163086,9.965947772295664e-05
67900,,,,-2.2490238999999996,5.3,-8.743947982788086,0.024462342262268066,1.2908642292022705,37899,2.41815185546875,9.965937756188475e-05
67913,399,10744,170,,,-8.903972625732422,0.02443336695432663,1.2327322959899902,37912,2.3731689453125,9.965931245724202e-05
67937,399,10748,170,,,-8.755111694335938,0.02437998354434967,1.4233999252319336,37936,2.279054880142212,9.965919226416717e-05
67961,399,10752,170,,,-8.451881408691406,0.024328097701072693,1.2039589881896973,37960,2.3046929836273193,9.965907207123727e-05
67978,399,10756,170,,,-8.157636642456055,0.024290455505251884,1.2671990394592285,37977,2.4114789962768555,9.96589869346663e-05
68000,,,,-3.9776778999999998,7.1,-8.972375869750977,0.02424163743853569,1.3886017799377441,37999,2.2555205821990967,9.965887675803534e-05
68012,398,10760,170,,,-8.13546085357666,0.024214433506131172,1.085268497467041,38011,2.3208835124969482,9.965881666174254e-05
68030,398,10764,170,,,-8.753168106079102,0.02417447604238987,1.3079383373260498,38029,2.396305561065674,9.965872651737127e-05
68052,398,10768,170,,,-8.199527740478516,0.024125972762703896,1.2088134288787842,38051,2.4300804138183594,9.965861634102822e-05
68077,398,10772,170,,,-7.887202262878418,0.024071723222732544,0.9872567057609558,38076,2.4765872955322266,9.965849114078626e-05
68100,,,,-4.6107934,7.0,-8.375722885131836,0.024022433906793594,1.1350481510162354,38099,2.4083030223846436,9.965837595670255e-05
68112,398,10776,170,,,-8.631092071533203,0.023996545001864433,1.0093886852264404,38111,2.3081932067871094,9.965831586071173e-05
68139,398,10780,170,,,-8.453902244567871,0.023938234895467758,1.489854335784912,38138,2.380711078643799,9.96581806448649e-05
68155,398,10784,171,,,-8.497587203979492,0.023903677240014076,1.26754891872406,38154,2.4330649375915527,9.965810051704221e-05
68175,398,10788,171,,,-8.41140365600586,0.023859860375523567,1.3088080883026123,38174,2.40507435798645,9.965800035735449e-05
